"added_at","arist_id","artist_name","album_name","track_duration_ms","track_explicit_flag","track_id","track_name","track_popularity","album_image","track_preview","danceability","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","temp","time_signature"
"2014-02-20T03:54:38Z","1GxkXlMwML1oSg5eLPiAz3","Michael Bublé","It's Time (U.S. Version)",237333,FALSE,"3I09LQbHS3NSU46Ly3tPpR","Feeling Good",59,"https://i.scdn.co/image/75a0f801d0c3e620462bb13d7f87bbeff2d4a0cf","https://p.scdn.co/mp3-preview/31fc9f95c681542af33e72bda7baa4951117dccd",0.535,0.548,-6.51,1,0.037,0.533,1.48e-06,0.123,0.474,115.144,3
"2014-02-20T03:54:57Z","2RdwBSPQiwcmiDo9kixcl8","Pharrell Williams","Despicable Me 2 (Original Motion Picture Soundtrack)",233305,FALSE,"6NPVjNh8Jhru9xOmyQigds","Happy",77,"https://i.scdn.co/image/d8a6239b6b6065b4d04d4f3fc97cbfc752cfd9e7","https://p.scdn.co/mp3-preview/609cf640a652b3ca4d22b1d604f0885b7a591af9",0.652,0.757,-6.819,1,0.153,0.286,0,0.0886,0.962,159.911,4
"2014-02-20T03:57:06Z","4phGZZrJZRo4ElhRtViYdl","Jason Mraz","We Sing. We Dance. We Steal Things.",242186,FALSE,"1EzrEOXmMH3G43AXT1y7pA","I'm Yours",81,"https://i.scdn.co/image/678a0b275dc2a108cf88ad43897ab9e0a2875931","https://p.scdn.co/mp3-preview/c58f1bc9160754337b858a4eb824a6ac2321041d",0.686,0.457,-8.322,1,0.0468,0.595,0,0.105,0.711,150.953,4
"2014-02-20T04:12:30Z","0TnOYISbd1XYRBk9myaseg","Pitbull","Global Warming: Meltdown (Deluxe Version)",204160,FALSE,"3cHyrEgdyYRjgJKSOiOtcS","Timber",74,"https://i.scdn.co/image/881fedd75a3c0b6de327ff10aebe4e3866463bd3","https://p.scdn.co/mp3-preview/d26c8392936843a07bb162853093de5bf2eb0011",0.581,0.963,-4.087,1,0.0981,0.0295,0,0.139,0.792,129.992,4
"2014-02-20T04:13:04Z","0TnOYISbd1XYRBk9myaseg","Pitbull","Planet Pit (Deluxe Version)",214826,FALSE,"1LomM3L6atrf79ZL7nHDp4","Shake Senora",59,"https://i.scdn.co/image/8f8245bee4d922f0ab68f0827623e5a57717fced","https://p.scdn.co/mp3-preview/e2c6dc3e97c8911df272367ff3ce5e1a3ae4319e",0.685,0.944,-5.19,1,0.34,0.134,0,0.362,0.551,128.013,4
"2014-02-20T04:13:10Z","0TnOYISbd1XYRBk9myaseg","Pitbull","Pitbull Starring In Rebelution",237120,FALSE,"5RzFJd6W40SDTyZkX6xx45","I Know You Want Me (Calle Ocho)",67,"https://i.scdn.co/image/cffd10f4474547c3ecd96da3b71649851af1cc21","https://p.scdn.co/mp3-preview/6f403695269d85830ce4e3aaa9004331595c2269",0.82,0.731,-6.02,1,0.159,0.0133,1.94e-05,0.131,0.805,127.076,4
"2014-02-20T04:26:45Z","5Pwc4xIPtQLFEnJriah9YJ","OneRepublic","Native (Deluxe)",257266,FALSE,"519uJbE3zyKLlToVA65PrP","Counting Stars",57,"https://i.scdn.co/image/99fe6e398479a701241449c46e0fc4a838a3d7d6","https://p.scdn.co/mp3-preview/4d925f34b29da74caba915d2e72d43ff2dc92f55",0.665,0.7,-4.946,0,0.042,0.066,0,0.119,0.485,121.961,4
"2014-02-20T04:28:12Z","163tK9Wjr9P9DmM0AVK7lm","Lorde","Pure Heroine",190185,FALSE,"2dLLR6qlu5UJ5gk0dKz0h3","Royals",73,"https://i.scdn.co/image/f06f0658ccc185e6e884fe4af76b217c4fe478c7","https://p.scdn.co/mp3-preview/bc4e8f47f5aa5b0b9a4fe1a25dfbd3b688bbfec5",0.616,0.432,-9.546,1,0.133,0.106,0,0.132,0.313,84.778,4
"2014-02-20T04:28:28Z","7EQ0qTo7fWT7DPxmxtSYEc","Bastille","Bad Blood",214147,FALSE,"3gbBpTdY8lnQwqxNCcf795","Pompeii",72,"https://i.scdn.co/image/4627f2fcd0f5299bb8577ddbe26a5e919095c781","https://p.scdn.co/mp3-preview/bbc1e33c92519556df22cb1193e68e10780a86e0",0.681,0.715,-6.318,1,0.0388,0.078,0,0.275,0.587,127.429,4
"2014-02-20T05:29:42Z","0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","Halcyon Days",231211,FALSE,"0xMd5bcWTbyXS7wPrBtZA6","Burn",72,"https://i.scdn.co/image/414d3fa5fd0910cb37ad6f95684df63bc1f8d640","https://p.scdn.co/mp3-preview/b0b06f9ee468d53920f55a02bd2b4f7313890d4e",0.516,0.772,-5.031,0,0.0476,0.296,0,0.101,0.319,87.038,4
"2014-02-20T05:32:34Z","6jJ0s89eD6GaHleKKya26X","Katy Perry","PRISM (Deluxe)",223546,FALSE,"3bDGwl0X3EjQmIyFD1uif5","Roar",74,"https://i.scdn.co/image/e68e1a8046af77e2c9f23ef348d3c88c3a9f5f01","https://p.scdn.co/mp3-preview/b822209633436d7a9e246e3054ca04e25b4e9873",0.56,0.756,-4.817,0,0.0415,0.00635,1.29e-05,0.55,0.401,179.771,4
"2014-02-20T05:36:57Z","2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","The Blessed Unrest",220573,FALSE,"6Uy6K3KdmUdAfelUp0SeXn","Brave",72,"https://i.scdn.co/image/044340dd5b2147f9a877025888ddcb05aa049c3a","https://p.scdn.co/mp3-preview/20cffa039f5579b6202442d5cbe90a7f14bcda7f",0.551,0.836,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4
"2014-02-20T06:20:51Z","4njdEjTnLfcGImKZu1iSrz","AWOLNATION","Megalithic Symphony",259102,FALSE,"0ZR9NFol0hcgLSVJoQmREl","Sail",15,"https://i.scdn.co/image/d1ab2431504b2b4a36f1ee82a8ce6b905a63f257",NA,0.825,0.435,-9.582,1,0.0568,0.452,0.609,0.0953,0.251,119.038,4
"2014-02-21T20:44:17Z","0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","Lights",211800,FALSE,"7gUpO6td4OOnu0Lf9vhcIV","Lights - Single Version",65,"https://i.scdn.co/image/5031974d62fe1ef31b7678343e3ad4d11d922131","https://p.scdn.co/mp3-preview/b1a8c57fd81f840e0e1471999710766f4d03d029",0.684,0.794,-6.08,0,0.0375,0.0344,0.0445,0.111,0.769,120.024,4
"2014-02-21T20:45:35Z","0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","Anything Could Happen",286082,FALSE,"7hMqIrwysNlIXRmFCIn5j3","Anything Could Happen",55,"https://i.scdn.co/image/0f99d86b6f1a6dfee889c1521274dd59d594f7b2","https://p.scdn.co/mp3-preview/3e80e78581f617988c88618ab8bd4edab3b45b5f",0.514,0.79,-3.895,1,0.0599,0.429,0,0.123,0.42,206.033,4
"2014-02-21T20:54:20Z","163tK9Wjr9P9DmM0AVK7lm","Lorde","Pure Heroine",193058,FALSE,"3G6hD9B2ZHOsgf4WfNu7X1","Team",68,"https://i.scdn.co/image/f06f0658ccc185e6e884fe4af76b217c4fe478c7","https://p.scdn.co/mp3-preview/9d13646c2c824ed1673636c4576c47e25c3c41de",0.696,0.59,-7.428,1,0.0904,0.151,0,0.247,0.452,99.984,4
"2014-02-21T20:56:31Z","4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","Save Rock And Roll",186826,FALSE,"7s0lDK7y3XLmI7tcsRAbW0","My Songs Know What You Did In The Dark (Light Em Up)",72,"https://i.scdn.co/image/e569c484377493bf8455b2b779d8f2189838c22f","https://p.scdn.co/mp3-preview/449e02b00f71906b66e271f22f10617d505c75bb",0.561,0.927,-4.374,0,0.0619,0.0313,2.34e-05,0.529,0.562,152.011,4
"2014-02-21T20:56:41Z","16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","The Lumineers",161226,FALSE,"1jdNcAD8Ir58RlsdGjJJdx","Ho Hey",72,"https://i.scdn.co/image/85837f23f23d9c203476587661bd1d10d1176146","https://p.scdn.co/mp3-preview/a6b5a59893b2655ee74e63e649a6c0538e42b668",0.685,0.474,-9.105,1,0.0313,0.779,1.23e-06,0.149,0.366,79.991,4
"2014-02-21T21:03:45Z","163tK9Wjr9P9DmM0AVK7lm","Lorde","Pure Heroine",198907,FALSE,"74fpNVAJrKGQuqHETi4WSt","Tennis Court",65,"https://i.scdn.co/image/f06f0658ccc185e6e884fe4af76b217c4fe478c7","https://p.scdn.co/mp3-preview/77dc0082c07ace25181fe8f488dadd78299ee281",0.764,0.547,-8.6,1,0.0576,0.0175,0.000161,0.23,0.404,89.993,4
"2014-02-21T21:04:12Z","1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","Lungs (Deluxe Edition)",251840,FALSE,"1YLJVmuzeM2YSUkCCaTNUB","Dog Days Are Over",70,"https://i.scdn.co/image/02ccf381a812869d3843e79ea73cfaf6eaeb87ad","https://p.scdn.co/mp3-preview/39beff980e24f934e3229dc7c8a38a74eb4a68c4",0.504,0.812,-5.316,1,0.0911,0.059,0.000526,0.119,0.331,150.11,4
"2014-02-21T21:04:33Z","1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","Breath Of Life",248459,FALSE,"7jSJLFKyGGXaqSE5QB69qf","Breath Of Life",50,"https://i.scdn.co/image/dd66f1dd5f11c4e2fea1403f605076430ccb32cb","https://p.scdn.co/mp3-preview/3a102d640bff88184cdb1a17f13c7770e0ab10be",0.466,0.779,-7.379,1,0.0423,0.00198,0.00119,0.104,0.265,146.114,4
"2014-02-21T21:04:47Z","1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","Lungs (Deluxe Edition)",255133,FALSE,"0CSTvWUps1YmpQoXXay9ol","Cosmic Love",61,"https://i.scdn.co/image/02ccf381a812869d3843e79ea73cfaf6eaeb87ad","https://p.scdn.co/mp3-preview/5bfdf802e9f380c6d02f4fdaa94f495c5de522a5",0.516,0.804,-5.488,0,0.0375,0.153,0.000456,0.111,0.111,140.045,4
"2014-02-21T21:05:25Z","23zg3TcAtWQy7J6upgbUnj","Usher","Confessions",250373,FALSE,"5rb9QrpfcKFHM1EUbSIurX","Yeah!",77,"https://i.scdn.co/image/ee33bfb1fa9d9131f72fd261b31a341ee4f7f63a","https://p.scdn.co/mp3-preview/8a5e4f8dce6b1a957e235185a4677841fcaafe90",0.894,0.791,-4.699,1,0.112,0.0183,0,0.0388,0.594,105.018,4
"2014-02-21T21:07:32Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","THE E.N.D. (THE ENERGY NEVER DIES)",289133,FALSE,"4vp2J1l5RD4gMZwGFLfRAu","I Gotta Feeling",66,"https://i.scdn.co/image/87662643aedb0983840c2072a2c1c19801c97c02","https://p.scdn.co/mp3-preview/e7ec841b64d6101eff6e20fb69f8b540927f9207",0.742,0.755,-6.322,1,0.0269,0.0926,0,0.438,0.63,127.953,4
"2014-02-21T21:07:32Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","THE E.N.D. (THE ENERGY NEVER DIES)",289133,FALSE,"4vp2J1l5RD4gMZwGFLfRAu","I Gotta Feeling",66,"https://i.scdn.co/image/87662643aedb0983840c2072a2c1c19801c97c02","https://p.scdn.co/mp3-preview/e7ec841b64d6101eff6e20fb69f8b540927f9207",0.742,0.755,-6.322,1,0.0269,0.0926,0,0.438,0.63,127.953,4
"2014-02-22T17:27:01Z","1vCWHaC5f2uS3yhpwWbIA6","Avicii","Levels",199903,FALSE,"0JhKJg5ejeQ8jq89UQtnw8","Levels - Radio Edit",71,"https://i.scdn.co/image/499944b2dcfed2a47411edf17aa9c1b486ae9f05","https://p.scdn.co/mp3-preview/20af8f6251f447bc78e042773950545f097ab18c",0.62,0.881,-5.851,0,0.0372,0.0585,0.714,0.311,0.42,126.035,4
"2014-02-22T17:50:46Z","7CajNmpbOovFoOoasH2HaY","Calvin Harris","18 Months",234506,FALSE,"05SBRd4fXgn8FX7bf8BCAE","I Need Your Love",74,"https://i.scdn.co/image/c5a2104407d044f4566a0554c364fa9da58414e6","https://p.scdn.co/mp3-preview/40c1150a43b8c93b53e8873207b64368c8b36eac",0.695,0.869,-5.066,1,0.0483,0.41,0,0.237,0.572,124.989,4
"2014-02-22T17:50:46Z","7CajNmpbOovFoOoasH2HaY","Calvin Harris","18 Months",234506,FALSE,"05SBRd4fXgn8FX7bf8BCAE","I Need Your Love",74,"https://i.scdn.co/image/c5a2104407d044f4566a0554c364fa9da58414e6","https://p.scdn.co/mp3-preview/40c1150a43b8c93b53e8873207b64368c8b36eac",0.695,0.869,-5.066,1,0.0483,0.41,0,0.237,0.572,124.989,4
"2014-02-22T19:10:02Z","6jJ0s89eD6GaHleKKya26X","Katy Perry","PRISM (Deluxe)",215672,FALSE,"5jrdCoLpJSvHHorevXBATy","Dark Horse",74,"https://i.scdn.co/image/ee13dcee65631efaaf01a4d0a68cb8d4401130c9","https://p.scdn.co/mp3-preview/53de5f07fbcd09c2a14beb9cf8e5a15371078e98",0.646,0.587,-6.139,1,0.0528,0.00403,0,0.145,0.345,131.932,4
"2014-02-25T23:03:21Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","THE E.N.D. (THE ENERGY NEVER DIES)",289133,FALSE,"4vp2J1l5RD4gMZwGFLfRAu","I Gotta Feeling",66,"https://i.scdn.co/image/87662643aedb0983840c2072a2c1c19801c97c02","https://p.scdn.co/mp3-preview/e7ec841b64d6101eff6e20fb69f8b540927f9207",0.742,0.755,-6.322,1,0.0269,0.0926,0,0.438,0.63,127.953,4
"2014-02-25T23:03:21Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","THE E.N.D. (THE ENERGY NEVER DIES)",289133,FALSE,"4vp2J1l5RD4gMZwGFLfRAu","I Gotta Feeling",66,"https://i.scdn.co/image/87662643aedb0983840c2072a2c1c19801c97c02","https://p.scdn.co/mp3-preview/e7ec841b64d6101eff6e20fb69f8b540927f9207",0.742,0.755,-6.322,1,0.0269,0.0926,0,0.438,0.63,127.953,4
"2014-02-25T23:03:26Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","Monkey Business/Elephunk",326960,FALSE,"4KCjaHCQMIyi0x1sTTQV2j","My Humps",3,"https://i.scdn.co/image/bdee8ec2955bf89c9aa6bfd9a182c8b14ca38760",NA,0.802,0.687,-6.05,1,0.222,0.113,3.85e-06,0.11,0.586,123.935,4
"2014-02-25T23:03:31Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","The Beginning & The Best Of The E.N.D.",251426,FALSE,"5MeZ3VxmtSv1O8PcekvLTn","Boom Boom Pow",60,"https://i.scdn.co/image/f1de315f8f3e573d540295dd8ade9dac2410cc14","https://p.scdn.co/mp3-preview/7ef24ffb1cf90a2ff0c1b94755c2f645f41b1925",0.868,0.848,-6.049,1,0.0922,0.151,0.000843,0.136,0.345,130.115,4
"2014-02-25T23:03:37Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","The Beginning (Deluxe)",307640,FALSE,"7vWFaMq63AwkFDhS2OAg5u","The Time (Dirty Bit)",54,"https://i.scdn.co/image/f1de315f8f3e573d540295dd8ade9dac2410cc14","https://p.scdn.co/mp3-preview/6e13c600fdc799910602d3dbe5c796009d18079a",0.829,0.798,-7.808,0,0.0776,0.0782,3.78e-06,0.59,0.469,127.991,4
"2014-02-25T23:03:43Z","1yxSLGMDHlW21z4YXirZDS","The Black Eyed Peas","THE E.N.D. (THE ENERGY NEVER DIES)",257560,FALSE,"5OiLJ8tjUPFiPX2gVM8fxJ","Imma Be",58,"https://i.scdn.co/image/87662643aedb0983840c2072a2c1c19801c97c02","https://p.scdn.co/mp3-preview/fbcf1f3d4cb234af8ab015b2a9e675eee7d52e01",0.655,0.529,-6.887,1,0.441,0.198,0,0.248,0.38,122.071,4
"2014-02-25T23:06:04Z","5K4W6rqBFWDnAN6FQUkS6x","Kanye West","Graduation (Explicit Version)",311866,TRUE,"6C7RJEIUDqKkJRZVWdkfkH","Stronger",75,"https://i.scdn.co/image/01bb4663dcfa3b8b4fd405ef493dfe447805aa57","https://p.scdn.co/mp3-preview/4aef57f41599d325d774bd92bcfdae896581e2f9",0.625,0.726,-7.731,0,0.155,0.00728,0,0.318,0.479,103.98,4
"2014-02-25T23:06:44Z","5K4W6rqBFWDnAN6FQUkS6x","Kanye West","Late Registration (Edited Version)",207626,FALSE,"43PBE5b3RJgwfi1i9xKtEs","Gold Digger - Album Version (Edited)",45,"https://i.scdn.co/image/665c57029eeb145bf8fb49fae8755049f4241812","https://p.scdn.co/mp3-preview/7102a51bb0eb32e6335cb6c706fb6291736af4b4",0.673,0.666,-6.063,0,0.356,0.0174,0,0.0724,0.602,92.505,4
"2014-02-25T23:07:28Z","5K4W6rqBFWDnAN6FQUkS6x","Kanye West","The Bling Ring: Original Motion Picture Soundtrack",292560,TRUE,"4c0AqzYbkRpF79NN4ex5e9","POWER",29,"https://i.scdn.co/image/912d45e4166fc29c429dcc213e6c009790e7d134","https://p.scdn.co/mp3-preview/0c6a5fea68150d76823f152ca189976ed6c3bf1d",0.546,0.914,-5.986,0,0.145,0.0363,0,0.82,0.575,153.995,4
"2014-02-25T23:08:20Z","4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","My Songs Know What You Did In The Dark (Light Em Up) [2 Chainz Remix]",210520,FALSE,"1n40nMkTM6cOMf6fhpeQtI","My Songs Know What You Did In The Dark (Light Em Up) - 2 Chainz Remix",41,"https://i.scdn.co/image/5b5c74d950e2dfe03d2aa95e46e82d8a55218b86","https://p.scdn.co/mp3-preview/c03cfc80047bcf4fe3db9b24313ded07ff1cf21f",0.638,0.892,-3.883,0,0.0655,0.334,7.58e-06,0.368,0.593,151.985,4
"2014-02-25T23:08:39Z","3b8QkneNDz4JHKKKlLgYZg","Florida Georgia Line","Cruise (Remix)",206813,FALSE,"2z8OXShNGUgRitHyO3GuYG","Cruise - Remix",59,"https://i.scdn.co/image/3758849c9ded50448628209deccdd88c1113be5c","https://p.scdn.co/mp3-preview/bb7edf344b87d26d609a64677465adc9febaffb7",0.527,0.917,-4.028,0,0.0823,0.0178,0,0.739,0.638,148.984,4
"2014-02-25T23:09:09Z","2DnqqkzzDKm3vAoyHtn8So","Uncle Kracker","No Stranger To Shame",255560,FALSE,"0RFgvrhkf9FiDRLA0BhzpZ","Drift Away",61,"https://i.scdn.co/image/920efb9976775142fb70067826051399b7f6e672","https://p.scdn.co/mp3-preview/70de6989fcebb7c192697b93204766425bff9a0b",0.583,0.66,-5.078,1,0.0377,0.181,0,0.0979,0.858,151.956,4
"2014-02-25T23:09:51Z","2DnqqkzzDKm3vAoyHtn8So","Uncle Kracker","Double Wide",215133,FALSE,"6fi81GjzupRCDk7RYHt7bh","Follow Me",35,"https://i.scdn.co/image/ae573d68888b582fd30a9b4ec40790be77c2963c","https://p.scdn.co/mp3-preview/c0a590479d42086dcbb978f6acf860cf851cc5ae",0.881,0.58,-5.39,1,0.032,0.406,0,0.113,0.963,105.01,4
"2014-02-26T01:30:43Z","26AHtbjWKiwYzsoGoUZq53","Pentatonix","PTX, Vol. 2",181333,FALSE,"02ZuHfnEvUMpPCIcCowUhu","Hey Momma / Hit the Road Jack",1,"https://i.scdn.co/image/aadc9ce810a5eac80baf4bc4cbe2836e9cb6531f",NA,0.569,0.767,-7.235,1,0.433,0.0214,1.74e-05,0.0747,0.679,203.068,4
"2014-02-26T01:31:10Z","26AHtbjWKiwYzsoGoUZq53","Pentatonix","PTX, Vol. 2",248560,FALSE,"0ZcQOiC7vC7jSCHs9shMtj","Daft Punk",7,"https://i.scdn.co/image/aadc9ce810a5eac80baf4bc4cbe2836e9cb6531f",NA,0.717,0.621,-7.588,0,0.0605,0.00403,0,0.144,0.721,133.014,4
"2014-02-26T01:31:16Z","26AHtbjWKiwYzsoGoUZq53","Pentatonix","PTX, Vol. 2",172466,FALSE,"5YrtgdqeCgcOu9m0dliQs6","I Need Your Love",1,"https://i.scdn.co/image/aadc9ce810a5eac80baf4bc4cbe2836e9cb6531f",NA,0.577,0.634,-6.99,0,0.0689,0.00319,1.85e-06,0.0741,0.303,125.534,4
"2014-02-26T01:31:21Z","26AHtbjWKiwYzsoGoUZq53","Pentatonix","PTX, Vol. 2",198040,FALSE,"3BPQw59uEsKpYnGNvM9gbg","Can't Hold Us",2,"https://i.scdn.co/image/aadc9ce810a5eac80baf4bc4cbe2836e9cb6531f",NA,0.657,0.852,-6.186,0,0.121,0.0128,0,0.366,0.806,143.004,4
"2014-02-26T01:31:27Z","26AHtbjWKiwYzsoGoUZq53","Pentatonix","PTX, Vol. 2",265893,FALSE,"5SzDZJAxd49lckDqJpADTj","Run to You",0,"https://i.scdn.co/image/aadc9ce810a5eac80baf4bc4cbe2836e9cb6531f",NA,0.24,0.0622,-10.022,1,0.0327,0.857,0,0.104,0.167,85.502,1
"2014-02-28T15:57:00Z","2DlGxzQSjYe5N6G9nkYghR","Jennifer Lopez","On The Floor",230906,FALSE,"0Oe49j06Bjrxs8PltuVeaW","On The Floor",62,"https://i.scdn.co/image/24f18295ab2bc789aa1ad53180a315af6efa60eb","https://p.scdn.co/mp3-preview/1860a26c5584c1c87c34ad10055b98e56d77caaa",0.763,0.679,-6.299,1,0.0981,0.0905,0.000553,0.0949,0.451,129.997,4
"2014-02-28T16:24:37Z","0EmeFodog0BfCgMzAIvKQp","Shakira","Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup (TM) Song)",202626,FALSE,"2Cd9iWfcOpGDHLz6tVA3G4","Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup (TM) Song)",73,"https://i.scdn.co/image/17c44514378aaf9449ff299170c5eb2eeaf8df9b","https://p.scdn.co/mp3-preview/f01830f7be6c8b654d44c8f7a1f1d06756ab920f",0.766,0.873,-6.381,0,0.143,0.00627,0,0.0764,0.727,126.988,4
"2014-03-21T16:45:27Z","1h6Cn3P4NGzXbaXidqURXs","Swedish House Mafia","Don't You Worry Child (feat. John Martin)",212862,FALSE,"2V65y3PX4DkRhy1djlxd9p","Don't You Worry Child (Radio Edit) [feat. John Martin]",78,"https://i.scdn.co/image/2db5453066e4755efaff8d32a6a672072ac62c7f","https://p.scdn.co/mp3-preview/b97ca9ebebb1005496cbea42661c5546edf25497",0.612,0.84,-3.145,0,0.0509,0.112,0,0.116,0.441,129.042,4
"2014-03-21T16:45:44Z","1h6Cn3P4NGzXbaXidqURXs","Swedish House Mafia","Save The World",213337,FALSE,"65hRZOQkVjmBdusz1N7aOv","Save the World - Radio Mix",66,"https://i.scdn.co/image/dd4960fcfab4a3f620aaa698f4794e7c8b7b1de1","https://p.scdn.co/mp3-preview/6ad3d06de6a1daa3b083c9631caa758973f606aa",0.507,0.665,-7.598,1,0.0474,0.0144,0,0.0759,0.406,126.879,4
"2014-03-21T17:05:13Z","0SfsnGyD8FpIN4U4WCkBZ5","Armin van Buuren","This Is What It Feels Like",203306,FALSE,"6NdkzOSCLzmyV9Qc4DKhJ2","This Is What It Feels Like",64,"https://i.scdn.co/image/3b8d80043c590efa27c30abc0fc7dc77d2500b92","https://p.scdn.co/mp3-preview/c82b3e3d66c9643e9df4bdf1c2facda1f79b354b",0.551,0.827,-5.369,1,0.03,0.109,2.1e-06,0.0772,0.171,129.899,5
"2014-03-21T17:15:04Z","0p4nmQO2msCgU4IF37Wi3j","Avril Lavigne","Avril Lavigne",214293,FALSE,"5FpSoQU1qgeOwNfMFxTi2t","Here's to Never Growing Up",29,"https://i.scdn.co/image/220cd00f9e63e284c45a2af524ff32ebc336b354","https://p.scdn.co/mp3-preview/a2feef919e8dd453e33a1787714f9167d734056a",0.486,0.869,-3.188,1,0.113,0.0147,0,0.44,0.695,164.942,4
"2014-03-21T17:16:20Z","1pbHrVayIcVpHI9z97u4bK","Bingo Players","Get Up (Rattle)",166760,FALSE,"1zYsvExrADZ5L7Epqd5J6D","Get Up (Rattle)",54,"https://i.scdn.co/image/ff5372fcd52e7975fbc26a8d7a51b3409bc31242","https://p.scdn.co/mp3-preview/1858445e442e02204968485b0252de4bbf1662bd",0.797,0.98,-2.709,1,0.0646,0.021,4.11e-06,0.246,0.77,127.975,4
"2014-03-21T17:18:04Z","0du5cEVh5yTK9QJze8zA0C","Bruno Mars","Unorthodox Jukebox",233478,FALSE,"3w3y8KPTfNeOKPiqUTakBh","Locked Out Of Heaven",80,"https://i.scdn.co/image/da39a8f80539ea048011ee3aa59f4066659290ea","https://p.scdn.co/mp3-preview/c647489f28d840b545b90e10067012f504dc7b68",0.726,0.698,-4.165,1,0.0431,0.049,0,0.309,0.871,143.994,4
"2014-03-21T17:18:35Z","0du5cEVh5yTK9QJze8zA0C","Bruno Mars","Unorthodox Jukebox",176093,FALSE,"1GDrGx9VWaAgaekuddnLYq","Treasure",49,"https://i.scdn.co/image/d6fbc154e300d169d91127a9efdb5f9ce5ef956e","https://p.scdn.co/mp3-preview/3dd958144f747ae45c51d1c1f600f055b09dca40",0.872,0.699,-5.071,0,0.0349,0.0291,0.000121,0.0639,0.926,116.033,4
"2014-03-21T17:21:03Z","7CajNmpbOovFoOoasH2HaY","Calvin Harris","18 Months",234506,FALSE,"05SBRd4fXgn8FX7bf8BCAE","I Need Your Love",74,"https://i.scdn.co/image/c5a2104407d044f4566a0554c364fa9da58414e6","https://p.scdn.co/mp3-preview/40c1150a43b8c93b53e8873207b64368c8b36eac",0.695,0.869,-5.066,1,0.0483,0.41,0,0.237,0.572,124.989,4
"2014-03-21T17:21:03Z","7CajNmpbOovFoOoasH2HaY","Calvin Harris","18 Months",234506,FALSE,"05SBRd4fXgn8FX7bf8BCAE","I Need Your Love",74,"https://i.scdn.co/image/c5a2104407d044f4566a0554c364fa9da58414e6","https://p.scdn.co/mp3-preview/40c1150a43b8c93b53e8873207b64368c8b36eac",0.695,0.869,-5.066,1,0.0483,0.41,0,0.237,0.572,124.989,4
"2014-03-21T17:21:35Z","6S2OmqARrzebs0tKUEyXyp","Demi Lovato","Heart Attack",211533,FALSE,"25n4NECujqOxQHdXVIVc9I","Heart Attack",51,"https://i.scdn.co/image/b8b883ce8a038d456f2c6dd01c5d6a3ee5b09022","https://p.scdn.co/mp3-preview/de10ae66e563f86cb755c635c6bee0b7c5bc6451",0.503,0.788,-4.767,1,0.0724,0.0761,0,0.275,0.554,173.92,4
"2014-03-21T17:28:24Z","53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","Night Visions",175200,FALSE,"3LlAyCYU26dvFZBDUIMb7a","Demons",74,"https://i.scdn.co/image/443609cd35e43c7bdb272b3d1d9e80290e128bc5","https://p.scdn.co/mp3-preview/bbfe0c3fff044a7cfd9c020a1320e9fb334029e7",0.499,0.73,-2.831,1,0.0367,0.23,0.00018,0.378,0.339,90.058,4
"2014-03-21T17:28:28Z","53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","Night Visions",186813,FALSE,"4G8gkOterJn0Ywt6uhqbhp","Radioactive",75,"https://i.scdn.co/image/443609cd35e43c7bdb272b3d1d9e80290e128bc5","https://p.scdn.co/mp3-preview/dacdf4edb5a64943dbeef11a1d19ae62c9686208",0.478,0.799,-3.614,1,0.0638,0.126,0.000106,0.76,0.201,136.268,4
"2014-03-21T17:28:40Z","53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","Night Visions (Deluxe)",189840,FALSE,"6KuHjfXHkfnIjdmcIvt9r0","On Top Of The World",66,"https://i.scdn.co/image/443609cd35e43c7bdb272b3d1d9e80290e128bc5","https://p.scdn.co/mp3-preview/65316b501868f0efd9995a323fcca46c70fffd7f",0.64,0.924,-5.577,1,0.185,0.0894,3.92e-06,0.0971,0.773,99.959,4
